date,time,x,y,z
01/11/2019,9:55:35 AM,604492.3683,10325322.01,-5.34
01/11/2019,9:55:36 AM,604494.8136,10325321.9,-5.36
01/11/2019,9:55:37 AM,604497.1477,10325321.79,-5.35
01/11/2019,9:55:38 AM,604499.593,10325321.68,-5.34
01/11/2019,9:55:39 AM,604502.0383,10325321.57,-5.34
01/11/2019,9:55:40 AM,604504.3725,10325321.35,-5.37
01/11/2019,9:55:41 AM,604506.8177,10325321.24,-5.36
01/11/2019,9:55:42 AM,604509.263,10325321.14,-5.34
01/11/2019,9:55:43 AM,604511.7083,10325321.03,-5.36
01/11/2019,9:55:44 AM,604514.0424,10325320.92,-5.37
01/11/2019,9:55:45 AM,604516.4877,10325320.81,-5.39
01/11/2019,9:55:46 AM,604518.9329,10325320.7,-5.38
01/11/2019,9:55:47 AM,604521.3782,10325320.59,-5.39
01/11/2019,9:55:48 AM,604523.8234,10325320.6,-5.38
01/11/2019,9:55:49 AM,604526.2686,10325320.49,-5.39
01/11/2019,9:55:50 AM,604528.6027,10325320.38,-5.38
01/11/2019,9:55:51 AM,604531.0479,10325320.38,-5.39
01/11/2019,9:55:52 AM,604533.4932,10325320.27,-5.36
01/11/2019,9:55:53 AM,604535.9384,10325320.16,-5.37
01/11/2019,9:55:54 AM,604538.3836,10325320.17,-5.41
01/11/2019,9:55:55 AM,604540.8288,10325320.17,-5.39
01/11/2019,9:55:56 AM,604543.2741,10325320.06,-5.37
01/11/2019,9:55:57 AM,604545.7192,10325320.06,-5.41
01/11/2019,9:55:58 AM,604548.1645,10325319.95,-5.39
01/11/2019,9:55:59 AM,604550.4985,10325319.95,-5.39
01/11/2019,9:56:00 AM,604552.9438,10325319.85,-5.38
01/11/2019,9:56:01 AM,604555.3891,10325319.74,-5.43
01/11/2019,9:56:02 AM,604557.8343,10325319.63,-5.43
01/11/2019,9:56:03 AM,604560.1685,10325319.41,-5.42
01/11/2019,9:56:04 AM,604562.6138,10325319.3,-5.45
01/11/2019,9:56:05 AM,604565.0592,10325319.08,-5.43
01/11/2019,9:56:06 AM,604567.5045,10325318.86,-5.42
01/11/2019,9:56:07 AM,604569.9498,10325318.75,-5.44
01/11/2019,9:56:08 AM,604572.2839,10325318.65,-5.42
01/11/2019,9:56:09 AM,604574.7293,10325318.43,-5.43
01/11/2019,9:56:10 AM,604577.1745,10325318.32,-5.44
01/11/2019,9:56:11 AM,604579.6198,10325318.21,-5.5
01/11/2019,9:56:12 AM,604582.0651,10325318.1,-5.44
01/11/2019,9:56:13 AM,604584.5103,10325317.99,-5.45
01/11/2019,9:56:14 AM,604586.9555,10325318,-5.48
01/11/2019,9:56:15 AM,604589.4008,10325317.89,-5.48
01/11/2019,9:56:16 AM,604591.846,10325317.78,-5.45
01/11/2019,9:56:17 AM,604594.2913,10325317.67,-5.5
01/11/2019,9:56:18 AM,604596.7364,10325317.78,-5.47
01/11/2019,9:56:19 AM,604599.1816,10325317.78,-5.44
01/11/2019,9:56:20 AM,604601.6265,10325318.01,-5.48
01/11/2019,9:56:21 AM,604604.0715,10325318.23,-5.48
01/11/2019,9:56:22 AM,604606.5165,10325318.45,-5.44
01/11/2019,9:56:23 AM,604608.8503,10325318.79,-5.45
01/11/2019,9:56:24 AM,604611.2952,10325319.12,-5.44
01/11/2019,9:56:25 AM,604613.6288,10325319.57,-5.5
01/11/2019,9:56:26 AM,604616.0736,10325320.01,-5.52
01/11/2019,9:56:27 AM,604618.5184,10325320.45,-5.46
01/11/2019,9:56:28 AM,604620.8521,10325320.9,-5.44
01/11/2019,9:56:29 AM,604623.2968,10325321.45,-5.48
01/11/2019,9:56:30 AM,604625.6303,10325322.01,-5.5
01/11/2019,9:56:31 AM,604627.964,10325322.45,-5.46
01/11/2019,9:56:32 AM,604630.4089,10325322.79,-5.47
01/11/2019,9:56:33 AM,604632.8537,10325323.23,-5.44
01/11/2019,9:56:34 AM,604635.1873,10325323.67,-5.46
01/11/2019,9:56:35 AM,604637.6321,10325324.12,-5.47
01/11/2019,9:56:36 AM,604639.9659,10325324.45,-5.45
01/11/2019,9:56:37 AM,604642.4107,10325324.9,-5.44
01/11/2019,9:56:38 AM,604644.8555,10325325.34,-5.5
01/11/2019,9:56:39 AM,604647.1892,10325325.67,-5.53
01/11/2019,9:56:40 AM,604649.6341,10325326.01,-5.47
01/11/2019,9:56:41 AM,604652.0791,10325326.23,-5.42
01/11/2019,9:56:42 AM,604654.5239,10325326.68,-5.38
01/11/2019,9:56:43 AM,604656.9687,10325327.12,-5.48
01/11/2019,9:56:44 AM,604659.3023,10325327.67,-5.45
01/11/2019,9:56:45 AM,604661.747,10325328.23,-5.41
01/11/2019,9:56:46 AM,604664.0805,10325328.78,-5.42
01/11/2019,9:56:47 AM,604666.414,10325329.45,-5.45
01/11/2019,9:56:48 AM,604668.7476,10325330,-5.39
01/11/2019,9:56:49 AM,604671.0811,10325330.56,-5.38
01/11/2019,9:56:50 AM,604673.4146,10325331.22,-5.41
01/11/2019,9:56:51 AM,604675.7481,10325331.89,-5.47
01/11/2019,9:56:52 AM,604678.0816,10325332.44,-5.47
01/11/2019,9:56:53 AM,604680.5264,10325332.89,-5.48
01/11/2019,9:56:54 AM,604682.8601,10325333.33,-5.43
01/11/2019,9:56:55 AM,604685.1938,10325333.67,-5.39
01/11/2019,9:56:56 AM,604687.6387,10325334,-5.45
01/11/2019,9:56:57 AM,604689.9724,10325334.44,-5.42
01/11/2019,9:56:58 AM,604692.4174,10325334.67,-5.35
01/11/2019,9:56:59 AM,604694.8624,10325334.89,-5.36
01/11/2019,9:57:00 AM,604697.3073,10325335.11,-5.37
01/11/2019,9:57:01 AM,604699.6412,10325335.34,-5.39
01/11/2019,9:57:02 AM,604702.0862,10325335.56,-5.42
01/11/2019,9:57:03 AM,604704.4201,10325335.67,-5.43
01/11/2019,9:57:04 AM,604706.8653,10325335.67,-5.38
01/11/2019,9:57:05 AM,604709.1993,10325335.68,-5.42
01/11/2019,9:57:06 AM,604711.6445,10325335.68,-5.45
01/11/2019,9:57:07 AM,604714.0898,10325335.57,-5.39
01/11/2019,9:57:08 AM,604716.535,10325335.46,-5.37
01/11/2019,9:57:09 AM,604718.8691,10325335.35,-5.35
01/11/2019,9:57:10 AM,604721.3144,10325335.24,-5.41
01/11/2019,9:57:11 AM,604723.7597,10325335.14,-5.39
01/11/2019,9:57:12 AM,604726.0939,10325334.92,-5.44
01/11/2019,9:57:13 AM,604728.5393,10325334.7,-5.47
01/11/2019,9:57:14 AM,604730.8736,10325334.37,-5.37
01/11/2019,9:57:15 AM,604732.8743,10325334.15,-5.38
01/11/2019,9:57:16 AM,604735.6532,10325333.82,-5.42
01/11/2019,9:57:17 AM,604738.0987,10325333.49,-5.41
01/11/2019,9:57:18 AM,604740.5441,10325333.16,-5.41
01/11/2019,9:57:19 AM,604742.8784,10325332.83,-5.44
01/11/2019,9:57:20 AM,604745.3239,10325332.5,-5.41
01/11/2019,9:57:21 AM,604747.7693,10325332.28,-5.35
01/11/2019,9:57:22 AM,604750.2147,10325331.95,-5.38
01/11/2019,9:57:23 AM,604752.6601,10325331.73,-5.42
01/11/2019,9:57:24 AM,604755.1054,10325331.51,-5.37
01/11/2019,9:57:25 AM,604757.5509,10325331.18,-5.41
01/11/2019,9:57:26 AM,604759.9962,10325330.97,-5.39
01/11/2019,9:57:27 AM,604762.4417,10325330.64,-5.44
01/11/2019,9:57:28 AM,604764.776,10325330.31,-5.37
01/11/2019,9:57:29 AM,604767.2216,10325329.87,-5.34
01/11/2019,9:57:30 AM,604769.6669,10325329.65,-5.38
01/11/2019,9:57:31 AM,604772.1123,10325329.43,-5.43
01/11/2019,9:57:32 AM,604774.5578,10325328.99,-5.44
01/11/2019,9:57:33 AM,604776.8921,10325328.66,-5.43
01/11/2019,9:57:34 AM,604779.3377,10325328.22,-5.35
01/11/2019,9:57:35 AM,604781.7831,10325327.89,-5.42
01/11/2019,9:57:36 AM,604784.2286,10325327.56,-5.47
01/11/2019,9:57:37 AM,604786.5631,10325327.01,-5.38
01/11/2019,9:57:38 AM,604789.0086,10325326.57,-5.36
01/11/2019,9:57:39 AM,604791.343,10325326.13,-5.46
01/11/2019,9:57:40 AM,604793.7885,10325325.8,-5.46
01/11/2019,9:57:41 AM,604796.123,10325325.25,-5.39
01/11/2019,9:57:42 AM,604798.5686,10325324.7,-5.38
01/11/2019,9:57:43 AM,604800.9029,10325324.37,-5.42
01/11/2019,9:57:44 AM,604803.3485,10325323.93,-5.46
01/11/2019,9:57:45 AM,604805.683,10325323.38,-5.38
01/11/2019,9:57:46 AM,604808.1286,10325322.83,-5.42
01/11/2019,9:57:47 AM,604810.5742,10325322.39,-5.38
01/11/2019,9:57:48 AM,604813.0196,10325322.06,-5.42
01/11/2019,9:57:49 AM,604815.354,10325321.62,-5.37
01/11/2019,9:57:50 AM,604817.7996,10325321.18,-5.39
01/11/2019,9:57:51 AM,604820.245,10325320.85,-5.37
01/11/2019,9:57:52 AM,604822.6904,10325320.63,-5.38
01/11/2019,9:57:53 AM,604825.1358,10325320.41,-5.42
01/11/2019,9:57:54 AM,604827.47,10325320.19,-5.39
01/11/2019,9:57:55 AM,604829.9153,10325319.97,-5.37
01/11/2019,9:57:56 AM,604832.3607,10325319.75,-5.41
01/11/2019,9:57:57 AM,604834.8061,10325319.53,-5.44
01/11/2019,9:57:58 AM,604837.2514,10325319.31,-5.44
01/11/2019,9:57:59 AM,604839.6968,10325319.09,-5.44
01/11/2019,9:58:00 AM,604842.1422,10325318.76,-5.46
01/11/2019,9:58:01 AM,604844.5876,10325318.54,-5.5
01/11/2019,9:58:02 AM,604846.9219,10325318.21,-5.46
01/11/2019,9:58:03 AM,604849.3675,10325317.77,-5.45
01/11/2019,9:58:04 AM,604851.8128,10325317.56,-5.47
01/11/2019,9:58:05 AM,604854.2583,10325317.23,-5.5
01/11/2019,9:58:06 AM,604856.7037,10325316.9,-5.48
01/11/2019,9:58:07 AM,604859.1492,10325316.57,-5.47
01/11/2019,9:58:08 AM,604861.5946,10325316.24,-5.48
01/11/2019,9:58:09 AM,604864.0401,10325315.91,-5.47
01/11/2019,9:58:10 AM,604866.4855,10325315.69,-5.48
01/11/2019,9:58:11 AM,604868.9309,10325315.36,-5.46
01/11/2019,9:58:12 AM,604871.3764,10325315.03,-5.48
01/11/2019,9:58:13 AM,604873.8217,10325314.81,-5.47
01/11/2019,9:58:14 AM,604876.2671,10325314.59,-5.43
01/11/2019,9:58:15 AM,604878.7125,10325314.26,-5.43
01/11/2019,9:58:16 AM,604881.1579,10325314.04,-5.47
01/11/2019,9:58:17 AM,604883.6033,10325313.82,-5.53
01/11/2019,9:58:18 AM,604886.0487,10325313.49,-5.54
01/11/2019,9:58:19 AM,604888.4941,10325313.28,-5.5
01/11/2019,9:58:20 AM,604891.0507,10325312.95,-5.47
01/11/2019,9:58:21 AM,604893.496,10325312.73,-5.43
01/11/2019,9:58:22 AM,604895.9415,10325312.4,-5.46
01/11/2019,9:58:23 AM,604898.3869,10325312.18,-5.43
01/11/2019,9:58:24 AM,604900.8322,10325311.96,-5.46
01/11/2019,9:58:25 AM,604903.2776,10325311.74,-5.44
01/11/2019,9:58:26 AM,604905.834,10325311.63,-5.53
01/11/2019,9:58:27 AM,604908.2793,10325311.52,-5.56
01/11/2019,9:58:28 AM,604910.7246,10325311.3,-5.51
01/11/2019,9:58:29 AM,604913.2811,10325311.09,-5.47
01/11/2019,9:58:30 AM,604915.7265,10325310.87,-5.54
01/11/2019,9:58:31 AM,604918.1717,10325310.87,-5.55
01/11/2019,9:58:32 AM,604920.7282,10325310.65,-5.61
01/11/2019,9:58:33 AM,604923.1734,10325310.54,-5.54
01/11/2019,9:58:34 AM,604925.7299,10325310.32,-5.59
01/11/2019,9:58:35 AM,604928.1753,10325310.1,-5.56
01/11/2019,9:58:36 AM,604930.7318,10325309.88,-5.5
01/11/2019,9:58:37 AM,604933.1773,10325309.55,-5.48
01/11/2019,9:58:38 AM,604935.6226,10325309.34,-5.53
01/11/2019,9:58:39 AM,604938.1791,10325309.12,-5.55
01/11/2019,9:58:40 AM,604940.6246,10325308.79,-5.54
01/11/2019,9:58:41 AM,604943.0701,10325308.46,-5.52
01/11/2019,9:58:42 AM,604945.6267,10325308.13,-5.56
01/11/2019,9:58:43 AM,604948.0721,10325307.8,-5.54
01/11/2019,9:58:44 AM,604950.5177,10325307.36,-5.5
01/11/2019,9:58:45 AM,604952.963,10325307.14,-5.53
01/11/2019,9:58:46 AM,604955.5195,10325306.92,-5.56
01/11/2019,9:58:47 AM,604957.965,10325306.59,-5.5
01/11/2019,9:58:48 AM,604960.4103,10325306.37,-5.51
01/11/2019,9:58:49 AM,604962.9668,10325306.26,-5.56
01/11/2019,9:58:50 AM,604965.4121,10325306.04,-5.51
01/11/2019,9:58:51 AM,604967.8574,10325305.94,-5.45
01/11/2019,9:58:52 AM,604970.3027,10325305.83,-5.46
01/11/2019,9:58:53 AM,604972.859,10325305.83,-5.52
01/11/2019,9:58:54 AM,604975.3042,10325305.72,-5.44
01/11/2019,9:58:55 AM,604977.7495,10325305.61,-5.46
01/11/2019,9:58:56 AM,604980.1947,10325305.61,-5.47
01/11/2019,9:58:57 AM,604982.6399,10325305.62,-5.52
01/11/2019,9:58:58 AM,604984.974,10325305.51,-5.51
01/11/2019,9:58:59 AM,604987.4194,10325305.29,-5.52
01/11/2019,9:59:00 AM,604989.8647,10325305.07,-5.54
01/11/2019,9:59:01 AM,604992.1989,10325304.85,-5.54
01/11/2019,9:59:02 AM,604994.6444,10325304.52,-5.55
01/11/2019,9:59:03 AM,604996.9788,10325304.08,-5.57
01/11/2019,9:59:04 AM,604999.3131,10325303.75,-5.56
01/11/2019,9:59:05 AM,605001.7587,10325303.31,-5.53
01/11/2019,9:59:06 AM,605004.0931,10325302.87,-5.54
01/11/2019,9:59:07 AM,605006.4275,10325302.43,-5.52
01/11/2019,9:59:08 AM,605008.873,10325301.99,-5.53
01/11/2019,9:59:09 AM,605011.2073,10325301.66,-5.55
01/11/2019,9:59:10 AM,605013.6529,10325301.22,-5.48
01/11/2019,9:59:11 AM,605015.9872,10325300.89,-5.55
01/11/2019,9:59:12 AM,605018.4327,10325300.56,-5.61
01/11/2019,9:59:13 AM,605020.7671,10325300.12,-5.64
01/11/2019,9:59:14 AM,605022.9904,10325299.57,-5.56
01/11/2019,9:59:15 AM,605025.3249,10325299.02,-5.59
01/11/2019,9:59:16 AM,605027.5483,10325298.47,-5.59
01/11/2019,9:59:17 AM,605029.883,10325297.7,-5.57
01/11/2019,9:59:18 AM,605031.9954,10325296.93,-5.62
01/11/2019,9:59:19 AM,605034.219,10325296.04,-5.57
01/11/2019,9:59:20 AM,605036.3315,10325295.16,-5.6
01/11/2019,9:59:21 AM,605038.4441,10325294.17,-5.61
01/11/2019,9:59:22 AM,605040.5567,10325293.17,-5.56
01/11/2019,9:59:23 AM,605042.6692,10325292.18,-5.56
01/11/2019,9:59:24 AM,605044.7819,10325291.08,-5.51
01/11/2019,9:59:25 AM,605046.8946,10325289.97,-5.56
01/11/2019,9:59:26 AM,605049.0073,10325288.87,-5.57
01/11/2019,9:59:27 AM,605051.1199,10325287.88,-5.55
01/11/2019,9:59:28 AM,605053.3437,10325286.77,-5.52
01/11/2019,9:59:29 AM,605055.5673,10325285.89,-5.51
01/11/2019,9:59:30 AM,605057.7908,10325285.23,-5.55
01/11/2019,9:59:31 AM,605060.0142,10325284.57,-5.47
01/11/2019,9:59:32 AM,605062.2376,10325284.02,-5.46
01/11/2019,9:59:33 AM,605064.5719,10325283.69,-5.46
01/11/2019,9:59:34 AM,605066.9061,10325283.47,-5.53
01/11/2019,9:59:35 AM,605069.2401,10325283.47,-5.48
01/11/2019,9:59:36 AM,605071.5741,10325283.58,-5.52
01/11/2019,9:59:37 AM,605073.7968,10325283.81,-5.51
01/11/2019,9:59:38 AM,605076.1304,10325284.25,-5.47
01/11/2019,9:59:39 AM,605078.3529,10325284.8,-5.57
01/11/2019,9:59:40 AM,605080.5752,10325285.47,-5.56
01/11/2019,9:59:41 AM,605082.7975,10325286.13,-5.47
01/11/2019,9:59:42 AM,605085.0197,10325286.91,-5.6
01/11/2019,9:59:43 AM,605087.1306,10325287.91,-5.64
01/11/2019,9:59:44 AM,605089.2416,10325288.79,-5.62
01/11/2019,9:59:45 AM,605091.4638,10325289.68,-5.6
01/11/2019,9:59:46 AM,605093.5748,10325290.57,-5.65
01/11/2019,9:59:47 AM,605095.6858,10325291.45,-5.7
01/11/2019,9:59:48 AM,605097.7968,10325292.34,-5.72
01/11/2019,9:59:49 AM,605100.0191,10325293,-5.74
01/11/2019,9:59:50 AM,605102.1303,10325293.67,-5.75
01/11/2019,9:59:51 AM,605104.3527,10325294.22,-5.82
01/11/2019,9:59:52 AM,605106.6862,10325294.78,-5.91
01/11/2019,9:59:53 AM,605108.9089,10325295,-5.89
01/11/2019,9:59:54 AM,605111.2429,10325295.11,-5.75
01/11/2019,9:59:55 AM,605113.5768,10325295.23,-5.84
01/11/2019,9:59:56 AM,605116.0218,10325295.45,-5.91
01/11/2019,9:59:57 AM,605118.3558,10325295.56,-5.87
01/11/2019,9:59:58 AM,605120.6899,10325295.45,-5.84
01/11/2019,9:59:59 AM,605123.1351,10325295.34,-5.83
01/11/2019,10:00:00 AM,605125.5803,10325295.35,-5.93
01/11/2019,10:00:01 AM,605127.9144,10325295.35,-5.97
01/11/2019,10:00:02 AM,605130.3596,10325295.24,-5.9
01/11/2019,10:00:03 AM,605132.8049,10325295.13,-5.93
01/11/2019,10:00:04 AM,605135.2501,10325295.13,-5.92
01/11/2019,10:00:05 AM,605137.5842,10325295.02,-5.89
01/11/2019,10:00:06 AM,605140.0294,10325295.03,-5.9
01/11/2019,10:00:07 AM,605142.4746,10325294.92,-5.91
01/11/2019,10:00:08 AM,605145.0309,10325295.03,-5.93
01/11/2019,10:00:09 AM,605147.4761,10325294.92,-5.93
01/11/2019,10:00:10 AM,605149.9213,10325294.92,-5.92
01/11/2019,10:00:11 AM,605152.3664,10325295.04,-5.9
01/11/2019,10:00:12 AM,605154.9227,10325295.04,-5.89
01/11/2019,10:00:13 AM,605157.3679,10325295.04,-5.84
01/11/2019,10:00:14 AM,605159.813,10325295.15,-5.86
01/11/2019,10:00:15 AM,605162.2582,10325295.16,-5.86
01/11/2019,10:00:16 AM,605164.7032,10325295.27,-5.87
01/11/2019,10:00:17 AM,605167.1483,10325295.38,-5.88
01/11/2019,10:00:18 AM,605169.5934,10325295.49,-5.9
01/11/2019,10:00:19 AM,605172.0385,10325295.61,-5.89
01/11/2019,10:00:20 AM,605174.4836,10325295.72,-5.92
01/11/2019,10:00:21 AM,605177.0398,10325295.83,-5.89
01/11/2019,10:00:22 AM,605179.485,10325295.83,-5.92
01/11/2019,10:00:23 AM,605181.9301,10325295.95,-5.89
01/11/2019,10:00:24 AM,605183.9306,10325296.06,-5.93
01/11/2019,10:00:25 AM,605186.8202,10325296.17,-5.92
01/11/2019,10:00:26 AM,605189.2652,10325296.4,-5.95
01/11/2019,10:00:27 AM,605191.7103,10325296.51,-6.04
01/11/2019,10:00:28 AM,605194.2665,10325296.62,-6
01/11/2019,10:00:29 AM,605196.7117,10325296.62,-5.95
01/11/2019,10:00:30 AM,605199.2678,10325296.85,-5.9
01/11/2019,10:00:31 AM,605201.6017,10325297.07,-5.93
01/11/2019,10:00:32 AM,605204.0467,10325297.29,-5.91
01/11/2019,10:00:33 AM,605206.4917,10325297.52,-5.91
01/11/2019,10:00:34 AM,605208.9366,10325297.85,-5.96
01/11/2019,10:00:35 AM,605211.2704,10325298.07,-6.01
01/11/2019,10:00:36 AM,605213.7153,10325298.41,-5.96
01/11/2019,10:00:37 AM,605216.1604,10325298.52,-5.97
01/11/2019,10:00:38 AM,605218.6053,10325298.85,-5.96
01/11/2019,10:00:39 AM,605221.0503,10325299.08,-5.97
01/11/2019,10:00:40 AM,605223.4952,10325299.41,-6.05
01/11/2019,10:00:41 AM,605225.9403,10325299.52,-5.99
01/11/2019,10:00:42 AM,605228.3852,10325299.74,-5.98
01/11/2019,10:00:43 AM,605230.8302,10325299.97,-5.98
01/11/2019,10:00:44 AM,605233.2752,10325300.19,-5.93
01/11/2019,10:00:45 AM,605235.7202,10325300.41,-5.97
01/11/2019,10:00:46 AM,605238.1652,10325300.64,-5.93
01/11/2019,10:00:47 AM,605240.6103,10325300.75,-5.95
01/11/2019,10:00:48 AM,605243.0552,10325301.08,-5.96
01/11/2019,10:00:49 AM,605245.5002,10325301.31,-5.97
01/11/2019,10:00:50 AM,605247.9452,10325301.53,-5.96
01/11/2019,10:00:51 AM,605250.3902,10325301.64,-5.98
01/11/2019,10:00:52 AM,605252.8352,10325301.87,-5.92
01/11/2019,10:00:53 AM,605255.2802,10325302.09,-5.93
01/11/2019,10:00:54 AM,605257.7252,10325302.31,-5.91
01/11/2019,10:00:55 AM,605260.1702,10325302.54,-5.92
01/11/2019,10:00:56 AM,605262.6152,10325302.76,-5.91
01/11/2019,10:00:57 AM,605265.0601,10325303.09,-5.93
01/11/2019,10:00:58 AM,605267.505,10325303.43,-5.89
01/11/2019,10:00:59 AM,605269.95,10325303.65,-5.78
01/11/2019,10:01:00 AM,605272.3949,10325303.98,-5.7
01/11/2019,10:01:01 AM,605274.8397,10325304.43,-5.83
01/11/2019,10:01:02 AM,605277.1732,10325304.98,-5.88
01/11/2019,10:01:03 AM,605279.618,10325305.43,-5.87
01/11/2019,10:01:04 AM,605281.9517,10325305.87,-5.88
01/11/2019,10:01:05 AM,605284.3965,10325306.31,-5.86
01/11/2019,10:01:06 AM,605286.7301,10325306.87,-5.86
01/11/2019,10:01:07 AM,605289.1748,10325307.42,-5.83
01/11/2019,10:01:08 AM,605291.5083,10325307.98,-5.86
01/11/2019,10:01:09 AM,605293.9531,10325308.42,-5.84
01/11/2019,10:01:10 AM,605296.3979,10325308.87,-5.84
01/11/2019,10:01:11 AM,605298.7316,10325309.31,-5.86
01/11/2019,10:01:12 AM,605301.1763,10325309.87,-5.8
01/11/2019,10:01:13 AM,605303.51,10325310.31,-5.8
01/11/2019,10:01:14 AM,605305.9548,10325310.75,-5.81
01/11/2019,10:01:15 AM,605308.2884,10325311.2,-5.72
01/11/2019,10:01:16 AM,605310.7332,10325311.64,-5.72
01/11/2019,10:01:17 AM,605313.0668,10325312.2,-5.75
01/11/2019,10:01:18 AM,605315.4003,10325312.75,-5.8
01/11/2019,10:01:19 AM,605317.845,10325313.42,-5.8
01/11/2019,10:01:20 AM,605320.1785,10325313.97,-5.81
01/11/2019,10:01:21 AM,605322.5121,10325314.53,-5.84
01/11/2019,10:01:22 AM,605324.9568,10325315.08,-5.82
01/11/2019,10:01:23 AM,605327.2905,10325315.42,-5.75
01/11/2019,10:01:24 AM,605329.7353,10325315.86,-5.71
01/11/2019,10:01:25 AM,605332.0689,10325316.42,-5.69
01/11/2019,10:01:26 AM,605334.5137,10325316.86,-5.69
01/11/2019,10:01:27 AM,605336.8474,10325317.3,-5.68
01/11/2019,10:01:28 AM,605339.2923,10325317.64,-5.69
01/11/2019,10:01:29 AM,605341.6259,10325318.08,-5.69
01/11/2019,10:01:30 AM,605343.9597,10325318.42,-5.74
01/11/2019,10:01:31 AM,605346.4045,10325318.86,-5.72
01/11/2019,10:01:32 AM,605348.8494,10325319.19,-5.73
01/11/2019,10:01:33 AM,605351.2942,10325319.64,-5.79
01/11/2019,10:01:34 AM,605353.739,10325320.08,-5.82
01/11/2019,10:01:35 AM,605356.1839,10325320.42,-5.81
01/11/2019,10:01:36 AM,605358.6287,10325320.86,-5.78
01/11/2019,10:01:37 AM,605360.9624,10325321.19,-5.84
01/11/2019,10:01:38 AM,605363.4073,10325321.53,-5.78
01/11/2019,10:01:39 AM,605365.8522,10325321.86,-5.77
01/11/2019,10:01:40 AM,605368.2971,10325322.19,-5.78
01/11/2019,10:01:41 AM,605370.6309,10325322.53,-5.74
01/11/2019,10:01:42 AM,605373.0759,10325322.75,-5.74
01/11/2019,10:01:43 AM,605375.4096,10325323.08,-5.75
01/11/2019,10:01:44 AM,605377.8546,10325323.31,-5.78
01/11/2019,10:01:45 AM,605380.2996,10325323.53,-5.74
01/11/2019,10:01:46 AM,605382.7445,10325323.86,-5.71
01/11/2019,10:01:47 AM,605385.0784,10325323.98,-5.73
01/11/2019,10:01:48 AM,605387.5234,10325324.2,-5.75
01/11/2019,10:01:49 AM,605389.9685,10325324.31,-5.68
01/11/2019,10:01:50 AM,605392.4136,10325324.43,-5.65
01/11/2019,10:01:51 AM,605394.8586,10325324.65,-5.64
01/11/2019,10:01:52 AM,605397.3037,10325324.76,-5.62
01/11/2019,10:01:53 AM,605399.7487,10325324.87,-5.57
01/11/2019,10:01:54 AM,605402.0827,10325324.99,-5.54
01/11/2019,10:01:55 AM,605404.5276,10325325.32,-5.65
01/11/2019,10:01:56 AM,605406.9726,10325325.54,-5.73
01/11/2019,10:01:57 AM,605409.5288,10325325.66,-5.72
01/11/2019,10:01:58 AM,605411.9738,10325325.88,-5.72
01/11/2019,10:01:59 AM,605414.4187,10325326.21,-5.77
01/11/2019,10:02:00 AM,605416.8635,10325326.66,-5.78
01/11/2019,10:02:01 AM,605419.3085,10325326.88,-5.78
01/11/2019,10:02:02 AM,605421.7534,10325327.21,-5.74
01/11/2019,10:02:03 AM,605424.0871,10325327.55,-5.72
01/11/2019,10:02:04 AM,605426.4208,10325327.99,-5.73
01/11/2019,10:02:05 AM,605428.7544,10325328.44,-5.84
01/11/2019,10:02:06 AM,605431.1991,10325328.99,-5.82
01/11/2019,10:02:07 AM,605433.5328,10325329.44,-5.79
01/11/2019,10:02:08 AM,605435.9775,10325329.99,-5.75
01/11/2019,10:02:09 AM,605438.3111,10325330.55,-5.81
01/11/2019,10:02:10 AM,605440.6446,10325331.1,-5.83
01/11/2019,10:02:11 AM,605443.0894,10325331.54,-5.78
01/11/2019,10:02:12 AM,605445.4229,10325332.21,-5.79
01/11/2019,10:02:13 AM,605447.8676,10325332.76,-5.81
01/11/2019,10:02:14 AM,605450.2012,10325333.32,-5.8
01/11/2019,10:02:15 AM,605452.6459,10325333.87,-5.75
01/11/2019,10:02:16 AM,605455.0907,10325334.32,-5.73
01/11/2019,10:02:17 AM,605457.4241,10325334.98,-5.77
01/11/2019,10:02:18 AM,605459.8688,10325335.65,-5.82
01/11/2019,10:02:19 AM,605462.2021,10325336.42,-5.8
01/11/2019,10:02:20 AM,605464.5356,10325337.09,-5.84
01/11/2019,10:02:21 AM,605466.8691,10325337.75,-5.8
01/11/2019,10:02:22 AM,605469.2025,10325338.53,-5.81
01/11/2019,10:02:23 AM,605471.4247,10325339.31,-5.78
01/11/2019,10:02:24 AM,605473.7582,10325339.97,-5.82
01/11/2019,10:02:25 AM,605476.0915,10325340.75,-5.79
01/11/2019,10:02:26 AM,605478.4251,10325341.3,-5.75
01/11/2019,10:02:27 AM,605480.6475,10325341.86,-5.82
01/11/2019,10:02:28 AM,605482.9811,10325342.41,-5.88
01/11/2019,10:02:29 AM,605485.3148,10325342.75,-5.91
01/11/2019,10:02:30 AM,605487.6487,10325342.97,-5.88
01/11/2019,10:02:31 AM,605489.9825,10325343.19,-5.91
01/11/2019,10:02:32 AM,605492.3165,10325343.3,-5.91
01/11/2019,10:02:33 AM,605494.6504,10325343.42,-5.92
01/11/2019,10:02:34 AM,605497.0955,10325343.53,-5.9
01/11/2019,10:02:35 AM,605499.4296,10325343.42,-5.91
01/11/2019,10:02:36 AM,605501.7638,10325343.2,-5.89
01/11/2019,10:02:37 AM,605504.098,10325343.09,-5.9
01/11/2019,10:02:38 AM,605506.5433,10325342.87,-5.95
01/11/2019,10:02:39 AM,605508.8776,10325342.54,-5.88
